300;19;40197.58878806691;0.8
300;21;42855.32584697124;0.7
300;19;45708.29520544163;1.9
300;20;40077.21607639927;0.6
300;19;43976.160537058655;0.4
300;19;42232.5470304661;0.3
300;19;41654.23275557831;1.2
300;20;42170.08180117446;2.0
300;19;39417.39557950754;1.7
300;19;45296.958956650284;1.9
300;20;41822.762250547734;1.7
300;19;40865.75649646812;0.9
300;19;40316.55757989515;0.6
300;20;44594.69454607455;0.3
300;20;46169.144185701036;0.3
300;21;41566.459478815115;0.2
300;19;39077.17905507491;1.0
300;19;39100.459546417485;0.9
300;19;41204.00856147137;0.9
300;19;39079.83808468233;1.1
300;19;42503.116148629466;0.3
300;19;44152.45993533009;0.3
